[  PERIODOS BÁSICOS  ] (Total Domicílios|Distrito Federal|30/05/2022|Live|Rat%|All)
0,00;4,88;0,00;0,39;1,07;8,75
0,00;4,19;0,00;0,39;1,40;8,99
0,00;4,19;0,00;0,39;1,40;8,61
0,00;4,53;0,00;0,39;1,40;8,95
0,00;4,95;0,00;0,39;1,40;8,94
0,00;4,95;0,00;0,39;1,82;8,94
0,00;4,64;0,00;0,39;1,82;8,43
0,00;4,31;0,00;0,39;1,82;8,10
0,00;4,31;0,00;0,39;1,82;8,10
0,00;4,31;0,00;0,39;1,82;8,10
0,00;4,31;0,00;0,39;1,82;8,10
0,00;4,31;0,00;0,39;1,82;8,41
0,00;4,68;0,00;0,39;1,82;8,78
0,37;4,68;0,00;0,39;1,82;8,78
0,37;4,68;0,00;0,39;1,82;8,78
0,00;5,06;0,00;0,39;1,82;9,11
0,00;5,06;0,00;0,39;1,82;9,11
0,00;5,06;0,00;0,39;1,82;9,11
0,00;5,06;0,00;0,39;1,82;9,11
0,00;5,43;0,00;0,39;1,82;9,48
0,00;5,43;0,00;0,39;1,82;9,48
0,00;5,43;0,00;0,39;1,82;9,89
0,00;5,43;0,00;0,39;1,82;9,89
0,00;5,43;0,00;0,39;1,40;9,89
0,00;5,43;0,00;0,39;1,40;9,89
0,00;5,76;0,00;0,39;1,40;10,21
0,00;5,43;0,00;0,39;1,40;9,88
0,00;5,43;0,00;0,39;1,40;9,57
0,00;5,43;0,00;0,39;1,40;9,57
0,00;5,43;0,00;0,39;1,40;9,57
0,00;5,43;0,00;0,39;1,40;9,57
0,00;5,43;0,00;0,00;1,40;9,18
0,00;5,43;0,00;0,00;1,40;9,18
0,00;5,80;0,00;0,00;1,40;9,89
0,00;5,80;0,00;0,00;1,40;9,89
0,00;5,47;0,00;0,00;1,40;9,55
0,00;5,09;0,00;0,48;1,77;10,03
0,00;4,72;0,00;0,48;1,77;9,66
0,00;5,04;0,00;0,48;1,77;10,28
0,00;5,37;0,00;0,48;1,77;10,61
0,00;5,37;0,00;0,48;1,77;10,61
0,00;5,37;0,00;0,48;2,19;10,61
0,00;5,37;0,00;0,48;1,82;10,61
0,00;5,28;0,00;0,48;1,82;10,73
0,00;5,54;0,00;0,48;1,82;10,66
0,00;5,54;0,00;0,48;1,82;11,17
0,00;5,54;0,00;0,91;1,82;11,61
0,00;5,87;0,00;0,91;1,40;11,51
0,00;5,87;0,00;0,91;1,72;11,84
0,00;6,20;0,00;0,91;1,72;12,17
0,00;6,62;0,00;1,27;2,10;13,75
0,00;6,62;0,00;1,27;2,10;13,75
0,00;6,62;0,00;1,27;2,10;13,75
0,00;6,62;0,00;1,27;2,10;13,75
0,00;7,00;0,00;1,27;2,10;14,13
0,36;7,00;0,00;0,91;2,10;14,13
0,36;6,32;0,00;1,29;2,48;14,20
0,36;6,69;0,00;1,29;2,10;14,20
0,00;6,38;0,00;1,29;2,10;14,20
0,00;6,38;0,00;1,61;2,10;14,53
0,00;6,71;0,00;1,61;2,10;15,66
0,00;6,39;0,00;1,61;2,10;15,33
0,00;6,39;0,00;1,61;2,10;15,33
0,00;6,06;0,00;1,61;2,10;15,00
0,00;5,96;0,00;1,99;2,10;16,16
0,00;5,96;0,00;1,99;2,10;16,16
0,00;5,96;0,00;1,99;2,57;15,78
0,00;6,43;0,00;1,99;2,10;15,48
0,00;6,43;0,00;1,66;2,10;15,49
0,00;6,73;0,00;1,66;2,10;15,79
0,00;6,73;0,00;1,66;2,10;16,18
0,00;7,05;0,00;1,19;2,10;15,63
0,00;7,05;0,00;1,19;2,10;15,29
0,00;7,44;0,00;1,19;2,10;15,26
0,00;7,05;0,00;1,19;2,10;15,26
0,00;7,36;0,00;1,19;2,10;15,92
0,00;7,36;0,00;1,19;2,46;16,28
0,00;7,12;0,00;1,19;2,46;16,04
0,00;6,49;0,31;1,56;2,46;16,10
0,28;6,49;0,31;1,56;2,46;16,10
0,28;6,49;0,31;1,56;2,46;16,10
0,28;6,49;0,31;1,56;2,46;16,10
0,28;6,11;0,31;1,56;2,46;15,72
0,28;6,11;0,31;1,56;2,46;15,72
0,00;6,44;0,31;1,47;2,46;16,05
0,00;6,81;0,31;1,47;2,46;16,13
0,00;7,17;0,31;1,19;2,10;15,85
0,00;7,17;0,31;0,81;2,10;15,47
0,00;6,80;0,00;1,18;2,10;15,47
0,00;7,11;0,00;1,56;2,10;16,26
0,00;6,31;0,00;1,56;2,10;15,47
0,00;6,63;0,00;1,56;1,78;15,85
0,00;6,54;0,00;1,56;1,78;15,37
0,00;6,52;0,00;1,49;2,10;15,68
0,00;6,52;0,00;1,49;2,42;15,68
0,31;6,72;0,00;1,18;2,42;15,89
0,31;7,03;0,00;1,18;2,42;15,68
0,31;7,18;0,00;1,18;2,42;15,83
0,31;7,55;0,00;1,56;2,43;15,86
0,31;7,36;0,00;2,08;2,10;15,86
0,31;7,78;0,00;2,47;1,71;16,28
0,46;8,14;0,00;1,95;1,71;16,64
0,46;8,14;0,00;1,95;1,71;17,06
0,46;8,14;0,00;2,47;2,09;17,51
0,46;7,72;0,00;2,47;2,09;17,51
0,46;7,72;0,00;2,47;2,09;17,51
0,84;8,17;0,00;2,02;2,09;17,88
0,84;8,49;0,00;2,36;2,09;18,52
0,84;8,19;0,00;2,36;2,09;18,52
0,84;8,19;0,00;1,93;2,09;18,08
0,46;8,81;0,00;1,93;2,09;18,81
0,46;9,21;0,00;1,93;2,09;18,84
0,31;9,94;0,00;2,08;2,09;18,78
0,31;10,36;0,00;2,08;2,09;19,20
