[  PERIODOS BÁSICOS  ] (Total Domicílios|Grande Vitória|30/05/2022|Live|Rat%|All)
0,00;6,05;0,00;0,30;1,47;10,46
0,00;6,05;0,00;0,30;1,47;10,46
0,00;6,05;0,00;0,30;1,47;10,76
0,00;6,05;0,00;0,30;1,47;10,76
0,00;6,05;0,00;0,30;1,47;11,34
0,00;5,63;0,00;0,30;1,47;10,62
0,00;5,92;0,00;0,30;1,47;10,92
0,00;5,48;0,00;0,30;1,03;10,78
0,00;5,48;0,00;0,30;1,03;10,78
0,00;5,00;0,00;0,30;1,03;10,00
0,00;5,00;0,00;0,30;1,03;9,59
0,00;6,24;0,00;0,30;1,03;10,83
0,00;6,24;0,00;0,30;1,03;11,13
0,00;6,24;0,00;0,30;1,47;11,13
0,00;6,24;0,00;0,30;1,47;10,27
0,00;6,24;0,00;0,30;1,91;10,27
0,00;6,24;0,00;0,30;1,91;10,58
0,00;6,24;0,00;0,30;1,91;10,58
0,00;6,24;0,00;0,30;1,91;10,27
0,00;6,24;0,00;0,30;1,91;10,27
0,00;6,24;0,00;0,60;1,91;10,57
0,00;6,79;0,00;0,60;1,91;11,43
0,00;6,79;0,00;1,01;1,91;11,73
0,00;6,86;0,00;1,01;1,91;12,21
0,00;7,26;0,00;0,60;1,91;12,21
0,00;7,26;0,00;0,60;1,91;11,91
0,00;7,26;0,00;0,60;1,91;12,21
0,00;7,26;0,00;0,60;1,91;12,21
0,00;7,26;0,00;0,60;1,91;11,91
0,00;7,87;0,00;0,60;1,91;12,52
0,00;8,36;0,00;0,60;1,91;13,31
0,00;7,86;0,00;1,10;1,91;13,31
0,00;8,40;0,00;1,53;1,91;13,98
0,00;8,82;0,00;1,53;1,91;14,71
0,00;9,33;0,00;1,53;1,91;15,21
0,00;9,33;0,00;1,97;1,47;15,21
0,00;9,33;0,00;1,97;1,47;14,91
0,00;8,84;0,00;2,31;1,47;15,55
0,00;9,26;0,00;2,31;1,47;16,39
0,00;9,26;0,00;2,31;1,47;16,39
0,00;9,80;0,00;2,31;1,47;16,93
0,00;9,48;0,00;2,31;1,47;16,31
0,00;9,82;0,00;1,97;1,47;16,31
0,00;9,82;0,00;1,97;1,89;17,37
0,00;9,82;0,00;1,97;1,89;17,61
0,00;9,82;0,00;1,97;1,89;17,22
0,00;9,82;0,00;1,97;1,89;17,22
0,00;9,82;0,00;1,97;1,89;17,22
0,00;9,82;0,00;2,76;1,89;18,01
0,00;9,82;0,00;2,76;1,89;18,01
0,00;10,37;0,00;3,18;1,89;19,28
0,00;9,93;0,00;3,62;1,89;19,28
0,00;10,36;0,00;3,19;1,89;19,28
0,00;10,72;0,00;3,19;1,89;19,35
0,00;11,17;0,00;2,68;1,89;19,30
0,00;10,21;0,00;3,23;1,89;18,88
0,00;9,73;0,00;3,23;1,89;18,88
0,00;10,27;0,00;2,68;1,89;18,88
0,00;10,27;0,00;2,69;1,97;18,46
0,00;9,32;0,00;3,23;2,38;18,46
0,00;9,32;0,00;3,23;2,38;18,46
0,00;9,32;0,00;3,23;2,38;18,46
0,00;9,73;0,00;3,23;1,56;18,05
0,00;9,17;0,00;3,78;1,56;18,36
0,00;9,17;0,00;3,78;1,56;18,05
0,00;8,75;0,00;4,21;1,12;18,24
0,00;8,77;0,00;4,62;1,12;18,03
0,00;8,22;0,00;4,62;1,12;18,03
0,00;8,63;0,00;4,21;1,12;18,33
0,00;9,17;0,00;3,67;1,12;18,33
0,00;9,17;0,00;3,67;1,12;18,33
0,00;9,17;0,00;3,67;1,12;18,33
0,00;9,17;0,00;4,17;1,12;18,83
0,00;8,69;0,00;4,17;1,12;17,93
0,00;9,12;0,00;4,17;1,12;18,36
0,00;9,12;0,00;3,75;1,12;17,63
0,00;8,51;0,00;3,75;1,12;17,93
0,00;8,51;0,00;3,83;1,12;17,54
0,00;8,51;0,00;4,24;1,12;17,10
0,00;8,90;0,00;3,35;1,12;17,86
0,00;8,99;0,00;3,35;1,53;17,86
0,00;9,66;0,00;3,35;1,12;18,32
0,00;9,66;0,00;3,85;1,12;18,32
0,00;9,66;0,00;2,94;1,12;18,21
0,00;9,66;0,00;2,94;1,12;18,64
0,00;9,66;0,00;2,57;1,12;18,28
0,00;9,66;0,00;2,13;1,12;18,32
0,00;9,66;0,00;2,13;1,12;18,32
0,00;9,66;0,00;1,71;1,53;18,47
0,00;9,66;0,00;2,13;1,53;19,64
0,00;9,25;0,00;2,13;1,94;19,64
0,00;9,25;0,00;2,13;1,94;19,33
0,00;9,25;0,00;2,13;1,53;19,23
0,00;9,79;0,00;2,13;1,53;19,77
0,00;9,79;0,00;2,13;1,53;19,77
0,00;10,25;0,00;2,13;1,53;19,77
0,00;10,25;0,00;2,13;1,53;19,77
0,00;10,25;0,00;2,13;1,53;19,77
0,00;10,31;0,00;2,13;1,53;19,83
0,00;10,31;0,00;1,71;1,53;19,53
0,00;10,31;0,00;1,71;1,95;20,22
0,00;9,49;0,00;2,13;1,53;18,96
0,00;10,42;0,00;2,13;1,53;19,10
0,00;10,04;0,00;2,13;1,53;18,73
0,00;9,92;0,00;2,13;1,94;18,46
0,00;9,92;0,00;2,13;1,94;18,87
0,00;9,64;0,00;2,41;1,94;18,87
0,00;9,64;0,00;2,41;1,94;19,41
0,00;9,64;0,00;2,41;1,94;19,41
0,00;9,56;0,00;1,86;1,87;19,02
0,00;9,56;0,00;1,86;1,87;19,45
0,00;9,56;0,00;1,86;1,53;19,94
0,00;9,15;0,00;2,27;1,53;20,52
0,00;9,57;0,00;2,78;1,53;21,44
